url,filing_uuid,filing_type,filing_type_display,filing_year,filing_period,filing_period_display,filing_document_url,filing_document_content_type,income,expenses,expenses_method,expenses_method_display,posted_by_name,dt_posted,termination_date,registrant_country,registrant_ppb_country,registrant_address_1,registrant_address_2,registrant_different_address,registrant_city,registrant_state,registrant_zip,registrant,client,lobbying_activities,conviction_disclosures,foreign_entities,affiliated_organizations
https://lda.senate.gov/api/v1/filings/2a3d8a2e-53c0-4014-ae66-0d2af7c10353/,2a3d8a2e-53c0-4014-ae66-0d2af7c10353,1TY,1st Quarter - Termination (No Activity),2019,first_quarter,1st Quarter (Jan 1 - Mar 31),https://lda.senate.gov/filings/public/filing/2a3d8a2e-53c0-4014-ae66-0d2af7c10353/print/,text/html,,,,,Jeffrey S. Wiener,2019-01-10T13:28:37.237000-05:00,2019-01-01,United States of America,,"c/o M & W Government Affairs, LLC","1455 Pennsylvania Avenue, NW, Suite 830",False,Washington,DC,20004,"{'id': 401104432, 'url': 'https://lda.senate.gov/api/v1/registrants/401104432/', 'house_registrant_id': 401104432, 'name': 'MILNE, WIENER & SHOFE GLOBAL STRATEGIES (FKA M & W GOVERNMENT AFFAIRS, LLC)', 'description': 'Government Relations Firm', 'address_1': '1455 Pennsylvania Avenue, NW.', 'address_2': 'Suite 400', 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20004', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'JEFFREY WIENER', 'contact_telephone': '+1 202-652-2315', 'dt_updated': '2024-02-01T09:58:08.967756-05:00'}","{'id': 201819, 'url': 'https://lda.senate.gov/api/v1/clients/201819/', 'client_id': 36, 'name': 'INTERNATIONAL PREMIUM CIGAR & PIPE RETAILERS ASSOCIATION (IPCPR)', 'general_description': 'trade association representing retail tobacconists and their suppliers', 'client_government_entity': False, 'client_self_select': None, 'state': 'DC', 'state_display': 'District of Columbia', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'DC', 'ppb_state_display': 'District of Columbia', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2017-04-01'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/3ef7fe68-f54b-4ee4-ac82-a892066a90d4/,3ef7fe68-f54b-4ee4-ac82-a892066a90d4,1TY,1st Quarter - Termination (No Activity),2019,first_quarter,1st Quarter (Jan 1 - Mar 31),https://lda.senate.gov/filings/public/filing/3ef7fe68-f54b-4ee4-ac82-a892066a90d4/print/,text/html,,,,,Tracy Simmons,2019-01-15T13:41:29.293000-05:00,2019-01-15,United States of America,United States of America,3950 Langley Ct NW,,False,Washington,DC,20016,"{'id': 400751250, 'url': 'https://lda.senate.gov/api/v1/registrants/400751250/', 'house_registrant_id': 400751250, 'name': 'SANDLER TRADE, LLC', 'description': 'International trade consulting', 'address_1': '3950 Langley Ct NW', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20016', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'MARIDETH SANDLER', 'contact_telephone': '+1 202-372-7999', 'dt_updated': '2022-04-06T16:06:42.919634-04:00'}","{'id': 194957, 'url': 'https://lda.senate.gov/api/v1/clients/194957/', 'client_id': 75, 'name': 'EMBASSY OF THE PLURINATIONAL STATE OF BOLIVIA', 'general_description': 'Embassy of the Plurinational State of Bolivia', 'client_government_entity': False, 'client_self_select': None, 'state': 'DC', 'state_display': 'District of Columbia', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'DC', 'ppb_state_display': 'District of Columbia', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2017-12-11'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/0d1ff94f-3f21-4e15-ab73-887ec7a14e58/,0d1ff94f-3f21-4e15-ab73-887ec7a14e58,1TY,1st Quarter - Termination (No Activity),2019,first_quarter,1st Quarter (Jan 1 - Mar 31),https://lda.senate.gov/filings/public/filing/0d1ff94f-3f21-4e15-ab73-887ec7a14e58/print/,text/html,,,,,noushin jahanian,2019-01-17T16:33:21.777000-05:00,2019-01-01,United States of America,,"300 new jersey ave. n.w., suite 601",,False,washington,DC,20001,"{'id': 401104346, 'url': 'https://lda.senate.gov/api/v1/registrants/401104346/', 'house_registrant_id': 401104346, 'name': 'JAHANIAN STRATEGIES LLC', 'description': 'tax consulting', 'address_1': '300 new jersey ave. n.w., suite 601', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20001', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'NOUSHIN JAHANIAN', 'contact_telephone': '+1 202-320-0685', 'dt_updated': '2022-04-06T16:06:40.030769-04:00'}","{'id': 201565, 'url': 'https://lda.senate.gov/api/v1/clients/201565/', 'client_id': 24, 'name': 'WTPPG ON BEHALF OF ALLIANCE FOR BIOPHARMACEUTICAL COMPETITIVENESS & INNOVATION', 'general_description': 'tax consulting', 'client_government_entity': False, 'client_self_select': None, 'state': 'DC', 'state_display': 'District of Columbia', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'DC', 'ppb_state_display': 'District of Columbia', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2017-03-01'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/3f2c3285-d60e-4c76-ab27-616a623351cd/,3f2c3285-d60e-4c76-ab27-616a623351cd,1TY,1st Quarter - Termination (No Activity),2019,first_quarter,1st Quarter (Jan 1 - Mar 31),https://lda.senate.gov/filings/public/filing/3f2c3285-d60e-4c76-ab27-616a623351cd/print/,text/html,,,,,noushin jahanian,2019-01-17T16:36:24.750000-05:00,2019-01-01,United States of America,,"300 new jersey ave. n.w., suite 601",,False,washington,DC,20001,"{'id': 401104346, 'url': 'https://lda.senate.gov/api/v1/registrants/401104346/', 'house_registrant_id': 401104346, 'name': 'JAHANIAN STRATEGIES LLC', 'description': 'tax consulting', 'address_1': '300 new jersey ave. n.w., suite 601', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20001', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'NOUSHIN JAHANIAN', 'contact_telephone': '+1 202-320-0685', 'dt_updated': '2022-04-06T16:06:40.030769-04:00'}","{'id': 201568, 'url': 'https://lda.senate.gov/api/v1/clients/201568/', 'client_id': 36, 'name': 'THE WASHINGTON TAX & PUBLIC POLICY GROUP ON BEHALF OF THE TAX REFORM COALITION', 'general_description': 'tax consulting', 'client_government_entity': False, 'client_self_select': None, 'state': 'DC', 'state_display': 'District of Columbia', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'DC', 'ppb_state_display': 'District of Columbia', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2017-03-13'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/ef42d3ee-024a-445e-ac9a-ce5152653734/,ef42d3ee-024a-445e-ac9a-ce5152653734,1TY,1st Quarter - Termination (No Activity),2019,first_quarter,1st Quarter (Jan 1 - Mar 31),https://lda.senate.gov/filings/public/filing/ef42d3ee-024a-445e-ac9a-ce5152653734/print/,text/html,,,,,noushin jahanian,2019-01-17T16:38:27.800000-05:00,2019-01-01,United States of America,,"300 new jersey ave. n.w., suite 601",,False,washington,DC,20001,"{'id': 401104346, 'url': 'https://lda.senate.gov/api/v1/registrants/401104346/', 'house_registrant_id': 401104346, 'name': 'JAHANIAN STRATEGIES LLC', 'description': 'tax consulting', 'address_1': '300 new jersey ave. n.w., suite 601', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20001', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'NOUSHIN JAHANIAN', 'contact_telephone': '+1 202-320-0685', 'dt_updated': '2022-04-06T16:06:40.030769-04:00'}","{'id': 201567, 'url': 'https://lda.senate.gov/api/v1/clients/201567/', 'client_id': 48, 'name': 'INTEL CORPORATION', 'general_description': 'semiconductor manufacturer', 'client_government_entity': False, 'client_self_select': None, 'state': 'CA', 'state_display': 'California', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'CA', 'ppb_state_display': 'California', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2018-02-06'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/f2ab24f2-4c19-4d8a-8b9e-b208f9aa2603/,f2ab24f2-4c19-4d8a-8b9e-b208f9aa2603,1TY,1st Quarter - Termination (No Activity),2019,first_quarter,1st Quarter (Jan 1 - Mar 31),https://lda.senate.gov/filings/public/filing/f2ab24f2-4c19-4d8a-8b9e-b208f9aa2603/print/,text/html,,,,,"Thomas Worrall, Partner",2019-01-18T10:45:43.807000-05:00,2019-01-16,United States of America,,"1401 H Street, NW",Suite 1075,False,Washington,DC,20005,"{'id': 292892, 'url': 'https://lda.senate.gov/api/v1/registrants/292892/', 'house_registrant_id': 37346, 'name': 'WHITMER & WORRALL, LLC', 'description': 'A government relations and consulting firm.', 'address_1': '1401 H Street, NW', 'address_2': 'Suite 525', 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20005', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'MARTIN WHITMER', 'contact_telephone': '+1 202-558-6000', 'dt_updated': '2024-01-29T11:19:02.869066-05:00'}","{'id': 178361, 'url': 'https://lda.senate.gov/api/v1/clients/178361/', 'client_id': 1002588, 'name': 'HONEYWELL INTERNATIONAL INC.', 'general_description': 'Manufacturer of civil and military avionics and other aerospace products.', 'client_government_entity': False, 'client_self_select': False, 'state': 'NJ', 'state_display': 'New Jersey', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': None, 'ppb_state_display': None, 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2009-10-21'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/d432936d-278e-4b09-8bba-26b342a6835c/,d432936d-278e-4b09-8bba-26b342a6835c,1TY,1st Quarter - Termination (No Activity),2019,first_quarter,1st Quarter (Jan 1 - Mar 31),https://lda.senate.gov/filings/public/filing/d432936d-278e-4b09-8bba-26b342a6835c/print/,text/html,,,,,Patrick Raffaniello,2019-01-18T11:46:16.830000-05:00,2019-01-01,United States of America,,"325 7th Street, NW Suite 400",,False,Washington,DC,20004,"{'id': 400290378, 'url': 'https://lda.senate.gov/api/v1/registrants/400290378/', 'house_registrant_id': 40156, 'name': 'RAFFANIELLO & ASSOCIATES', 'description': 'Consulting', 'address_1': '800 Maine Ave. SW, Suite 700', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20024', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'PATRICK RAFFANIELLO', 'contact_telephone': '+1 202-544-8737', 'dt_updated': '2024-01-29T23:19:16.586581-05:00'}","{'id': 188947, 'url': 'https://lda.senate.gov/api/v1/clients/188947/', 'client_id': 191, 'name': 'NUCLEAR ENERGY INSTITUTE', 'general_description': 'Policy organization for nuclear energy and technologies industry', 'client_government_entity': False, 'client_self_select': False, 'state': 'DC', 'state_display': 'District of Columbia', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'DC', 'ppb_state_display': 'District of Columbia', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2021-06-01'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/c5619330-40c7-48a5-883a-fbaaaf0875a6/,c5619330-40c7-48a5-883a-fbaaaf0875a6,1TY,1st Quarter - Termination (No Activity),2019,first_quarter,1st Quarter (Jan 1 - Mar 31),https://lda.senate.gov/filings/public/filing/c5619330-40c7-48a5-883a-fbaaaf0875a6/print/,text/html,,,,,Patrick Raffaniello,2019-01-18T11:53:42.513000-05:00,2019-01-01,United States of America,,"325 7th Street, NW Suite 400",,False,Washington,DC,20004,"{'id': 400290378, 'url': 'https://lda.senate.gov/api/v1/registrants/400290378/', 'house_registrant_id': 40156, 'name': 'RAFFANIELLO & ASSOCIATES', 'description': 'Consulting', 'address_1': '800 Maine Ave. SW, Suite 700', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20024', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'PATRICK RAFFANIELLO', 'contact_telephone': '+1 202-544-8737', 'dt_updated': '2024-01-29T23:19:16.586581-05:00'}","{'id': 188934, 'url': 'https://lda.senate.gov/api/v1/clients/188934/', 'client_id': 63, 'name': 'SCANA CORPORATION', 'general_description': 'Electric Utility', 'client_government_entity': False, 'client_self_select': False, 'state': 'SC', 'state_display': 'South Carolina', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': None, 'ppb_state_display': None, 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2008-04-07'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/3f193d85-913f-4711-99c5-0ee8a0621693/,3f193d85-913f-4711-99c5-0ee8a0621693,1TY,1st Quarter - Termination (No Activity),2019,first_quarter,1st Quarter (Jan 1 - Mar 31),https://lda.senate.gov/filings/public/filing/3f193d85-913f-4711-99c5-0ee8a0621693/print/,text/html,,,,,Patrick Raffaniello,2019-01-18T11:56:57.973000-05:00,2019-01-01,United States of America,,"325 7th Street, NW Suite 400",,False,Washington,DC,20004,"{'id': 400290378, 'url': 'https://lda.senate.gov/api/v1/registrants/400290378/', 'house_registrant_id': 40156, 'name': 'RAFFANIELLO & ASSOCIATES', 'description': 'Consulting', 'address_1': '800 Maine Ave. SW, Suite 700', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20024', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'PATRICK RAFFANIELLO', 'contact_telephone': '+1 202-544-8737', 'dt_updated': '2024-01-29T23:19:16.586581-05:00'}","{'id': 188961, 'url': 'https://lda.senate.gov/api/v1/clients/188961/', 'client_id': 330, 'name': 'LEDIC REALTY COMPANY, LLC', 'general_description': 'Manager, owner, and developer of multifamily properties across the United States.', 'client_government_entity': False, 'client_self_select': None, 'state': 'TN', 'state_display': 'Tennessee', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'TN', 'ppb_state_display': 'Tennessee', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2017-12-11'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/a2303bb9-2c82-4bc9-a96c-e261a8dcb2f1/,a2303bb9-2c82-4bc9-a96c-e261a8dcb2f1,1TY,1st Quarter - Termination (No Activity),2019,first_quarter,1st Quarter (Jan 1 - Mar 31),https://lda.senate.gov/filings/public/filing/a2303bb9-2c82-4bc9-a96c-e261a8dcb2f1/print/,text/html,,,,,Alison Cricks,2019-01-18T12:54:48.977000-05:00,2019-01-15,United States of America,,"901 F Street, NW, Suite 600",,False,Washington,DC,20004,"{'id': 8316, 'url': 'https://lda.senate.gov/api/v1/registrants/8316/', 'house_registrant_id': 32029, 'name': 'CARMEN GROUP INCORPORATED', 'description': 'Lobbying and Consulting Firm', 'address_1': '901 F Street, NW, Suite 600', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20004', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'ALISON CRICKS', 'contact_telephone': '+1 202-785-0500', 'dt_updated': '2024-01-24T15:23:31.543077-05:00'}","{'id': 111682, 'url': 'https://lda.senate.gov/api/v1/clients/111682/', 'client_id': 1005724, 'name': 'BIOREFERENCE LABORATORIES, INC.', 'general_description': 'Full service clinical diagnostic laboratory', 'client_government_entity': False, 'client_self_select': None, 'state': 'NJ', 'state_display': 'New Jersey', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'NJ', 'ppb_state_display': 'New Jersey', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2017-01-14'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/9ba79f8a-b4c5-49bc-a550-a05e8ca20440/,9ba79f8a-b4c5-49bc-a550-a05e8ca20440,1TY,1st Quarter - Termination (No Activity),2019,first_quarter,1st Quarter (Jan 1 - Mar 31),https://lda.senate.gov/filings/public/filing/9ba79f8a-b4c5-49bc-a550-a05e8ca20440/print/,text/html,,,,,Patricia McKeon,2019-01-25T15:08:24.877000-05:00,2019-01-11,United States of America,,675 North Washington Street,Suite 340,False,Alexandria,VA,22314,"{'id': 401103598, 'url': 'https://lda.senate.gov/api/v1/registrants/401103598/', 'house_registrant_id': 401103598, 'name': 'THE MCKEON GROUP, INC.', 'description': 'Consulting and Lobbying', 'address_1': '675 North Washington Street', 'address_2': 'Suite 340', 'address_3': None, 'address_4': None, 'city': 'Alexandria', 'state': 'VA', 'state_display': 'Virginia', 'zip': '22314', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'PATRICIA MCKEON', 'contact_telephone': '+1 571-447-5004', 'dt_updated': '2024-02-15T17:38:23.890938-05:00'}","{'id': 199735, 'url': 'https://lda.senate.gov/api/v1/clients/199735/', 'client_id': 315, 'name': 'PREVENT CHILD ABUSE AMERICA', 'general_description': 'Prevent child neglect and abuse through home visiting', 'client_government_entity': False, 'client_self_select': None, 'state': 'IL', 'state_display': 'Illinois', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'IL', 'ppb_state_display': 'Illinois', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2018-01-01'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/4c6c8f0d-4641-4503-a146-3c308d982dc2/,4c6c8f0d-4641-4503-a146-3c308d982dc2,1TY,1st Quarter - Termination (No Activity),2019,first_quarter,1st Quarter (Jan 1 - Mar 31),https://lda.senate.gov/filings/public/filing/4c6c8f0d-4641-4503-a146-3c308d982dc2/print/,text/html,,,,,Edwin E. Huddleson,2019-01-28T13:59:19.737000-05:00,2019-01-01,United States of America,,"1250 CONNECTICUT AVENUE, NW, SUITE 700",,False,WASHINGTON,DC,20036,"{'id': 53072, 'url': 'https://lda.senate.gov/api/v1/registrants/53072/', 'house_registrant_id': 33105, 'name': 'EDWIN HUDDLESON', 'description': None, 'address_1': '1250 CONNECTICUT AVENUE, NW, SUITE 200', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'WASHINGTON', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20036', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'EDWIN E. HUDDLESON', 'contact_telephone': '+1 202-543-2233', 'dt_updated': '2022-04-06T16:06:15.188595-04:00'}","{'id': 157972, 'url': 'https://lda.senate.gov/api/v1/clients/157972/', 'client_id': 12, 'name': 'EQUIPMENT LEASING AND FINANCE ASSOCIATION', 'general_description': None, 'client_government_entity': False, 'client_self_select': None, 'state': 'DC', 'state_display': 'District of Columbia', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'DC', 'ppb_state_display': 'District of Columbia', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '1999-12-30'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/22ebf5fa-35ac-49c7-99b1-a5dc9bbc0aba/,22ebf5fa-35ac-49c7-99b1-a5dc9bbc0aba,1TY,1st Quarter - Termination (No Activity),2019,first_quarter,1st Quarter (Jan 1 - Mar 31),https://lda.senate.gov/filings/public/filing/22ebf5fa-35ac-49c7-99b1-a5dc9bbc0aba/print/,text/html,,,,,Elizabeth M. Spivey,2019-01-29T09:43:48.170000-05:00,2019-01-08,United States of America,,"1100 Vermont Ave, NW",Suite 500,False,Washington,DC,20005,"{'id': 401104101, 'url': 'https://lda.senate.gov/api/v1/registrants/401104101/', 'house_registrant_id': 401104101, 'name': 'B+S STRATEGIES', 'description': 'Public Policy Consulting.', 'address_1': '116 Homestead CT', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'Fernandina Beach', 'state': 'FL', 'state_display': 'Florida', 'zip': '32034', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'CHRISTOPHER BERTRAM', 'contact_telephone': '+1 202-215-1405', 'dt_updated': '2024-01-31T18:36:52.963539-05:00'}","{'id': 200754, 'url': 'https://lda.senate.gov/api/v1/clients/200754/', 'client_id': 24, 'name': 'ALLIANCE OF AUTOMOBILE MANUFACTURERS', 'general_description': 'automobile manufacturer association', 'client_government_entity': False, 'client_self_select': None, 'state': 'DC', 'state_display': 'District of Columbia', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'DC', 'ppb_state_display': 'District of Columbia', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2016-12-07'}",[],[],[],[]
