url,filing_uuid,filing_type,filing_type_display,filing_year,filing_period,filing_period_display,filing_document_url,filing_document_content_type,income,expenses,expenses_method,expenses_method_display,posted_by_name,dt_posted,termination_date,registrant_country,registrant_ppb_country,registrant_address_1,registrant_address_2,registrant_different_address,registrant_city,registrant_state,registrant_zip,registrant,client,lobbying_activities,conviction_disclosures,foreign_entities,affiliated_organizations
https://lda.senate.gov/api/v1/filings/0b5eea4f-25c6-40a8-b160-9514803f4173/,0b5eea4f-25c6-40a8-b160-9514803f4173,4AY,4th Quarter - Amendment (No Activity),2019,fourth_quarter,4th Quarter (Oct 1 - Dec 31),https://lda.senate.gov/filings/public/filing/0b5eea4f-25c6-40a8-b160-9514803f4173/print/,text/html,,,,,William McCann,2020-01-08T16:26:07.507000-05:00,,United States of America,,"1020 19th Street, NW",Suite 375,False,Washington,DC,20036,"{'id': 60550, 'url': 'https://lda.senate.gov/api/v1/registrants/60550/', 'house_registrant_id': 35365, 'name': 'STRATEGIC MARKETING INNOVATIONS', 'description': 'Federal relations firm', 'address_1': '200 Massachusetts Avenue', 'address_2': 'Suite 510', 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20001', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'KENNETH WETZEL, JR.', 'contact_telephone': '+1 202-467-5459', 'dt_updated': '2024-01-26T10:21:03.693944-05:00'}","{'id': 161308, 'url': 'https://lda.senate.gov/api/v1/clients/161308/', 'client_id': 1005496, 'name': 'FORGE NANO, INC.', 'general_description': 'Innovative materials solutions; creating safer and more efficient products', 'client_government_entity': False, 'client_self_select': None, 'state': 'CO', 'state_display': 'Colorado', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'CO', 'ppb_state_display': 'Colorado', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2018-03-01'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/78dbf0bb-2e8a-44c0-9285-ac7757c36186/,78dbf0bb-2e8a-44c0-9285-ac7757c36186,4AY,4th Quarter - Amendment (No Activity),2019,fourth_quarter,4th Quarter (Oct 1 - Dec 31),https://lda.senate.gov/filings/public/filing/78dbf0bb-2e8a-44c0-9285-ac7757c36186/print/,text/html,,,,,William McCann,2020-01-08T16:32:12.470000-05:00,,United States of America,,"1020 19th Street, NW",Suite 375,False,Washington,DC,20036,"{'id': 60550, 'url': 'https://lda.senate.gov/api/v1/registrants/60550/', 'house_registrant_id': 35365, 'name': 'STRATEGIC MARKETING INNOVATIONS', 'description': 'Federal relations firm', 'address_1': '200 Massachusetts Avenue', 'address_2': 'Suite 510', 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20001', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'KENNETH WETZEL, JR.', 'contact_telephone': '+1 202-467-5459', 'dt_updated': '2024-01-26T10:21:03.693944-05:00'}","{'id': 161303, 'url': 'https://lda.senate.gov/api/v1/clients/161303/', 'client_id': 1005484, 'name': 'ODYNE SYSTEMS', 'general_description': 'Manufacturer of Hybrid and Electrification Systems for medium- and heavy-duty trucks', 'client_government_entity': False, 'client_self_select': None, 'state': 'WI', 'state_display': 'Wisconsin', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'WI', 'ppb_state_display': 'Wisconsin', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2021-01-27'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/6ff253bf-4f3b-4dd8-af9b-37503fd1311f/,6ff253bf-4f3b-4dd8-af9b-37503fd1311f,4AY,4th Quarter - Amendment (No Activity),2019,fourth_quarter,4th Quarter (Oct 1 - Dec 31),https://lda.senate.gov/filings/public/filing/6ff253bf-4f3b-4dd8-af9b-37503fd1311f/print/,text/html,,,,,Dina Ellis Rochkind,2020-01-13T12:32:45.493000-05:00,,United States of America,,"875 15TH STREET, NW",,False,WASHINGTON,DC,20005,"{'id': 30928, 'url': 'https://lda.senate.gov/api/v1/registrants/30928/', 'house_registrant_id': 31149, 'name': 'PAUL HASTINGS LLP', 'description': 'law firm', 'address_1': '2050 M STREET, NW', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'WASHINGTON', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20036', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'DINA ELLIS ROCHKIND', 'contact_telephone': '+1 202-551-1938', 'dt_updated': '2024-01-18T12:07:41.378647-05:00'}","{'id': 137873, 'url': 'https://lda.senate.gov/api/v1/clients/137873/', 'client_id': 1005014, 'name': 'STOKENS, INC.', 'general_description': 'Crowdfunding Consulting, Venture and Exchange', 'client_government_entity': False, 'client_self_select': None, 'state': 'ID', 'state_display': 'Idaho', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'ID', 'ppb_state_display': 'Idaho', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2017-09-27'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/f593d40a-d2ca-4559-8a8f-b0ca9bf7891e/,f593d40a-d2ca-4559-8a8f-b0ca9bf7891e,4AY,4th Quarter - Amendment (No Activity),2019,fourth_quarter,4th Quarter (Oct 1 - Dec 31),https://lda.senate.gov/filings/public/filing/f593d40a-d2ca-4559-8a8f-b0ca9bf7891e/print/,text/html,,,,,Dina Ellis Rockhind,2020-01-13T12:46:00.503000-05:00,,United States of America,,"875 15TH STREET, NW",,False,WASHINGTON,DC,20005,"{'id': 30928, 'url': 'https://lda.senate.gov/api/v1/registrants/30928/', 'house_registrant_id': 31149, 'name': 'PAUL HASTINGS LLP', 'description': 'law firm', 'address_1': '2050 M STREET, NW', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'WASHINGTON', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20036', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'DINA ELLIS ROCHKIND', 'contact_telephone': '+1 202-551-1938', 'dt_updated': '2024-01-18T12:07:41.378647-05:00'}","{'id': 137876, 'url': 'https://lda.senate.gov/api/v1/clients/137876/', 'client_id': 1005038, 'name': 'PAYSAFE MERCHANT SERVICES CORPORATION', 'general_description': 'Specialty Finance', 'client_government_entity': False, 'client_self_select': None, 'state': 'NY', 'state_display': 'New York', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'NY', 'ppb_state_display': 'New York', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2018-01-12'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/a8ea62d5-fc46-4b77-967a-96bc040f9fde/,a8ea62d5-fc46-4b77-967a-96bc040f9fde,4AY,4th Quarter - Amendment (No Activity),2019,fourth_quarter,4th Quarter (Oct 1 - Dec 31),https://lda.senate.gov/filings/public/filing/a8ea62d5-fc46-4b77-967a-96bc040f9fde/print/,text/html,,,,,"Alisa Jane Maso, Chief of Staff",2020-01-17T10:47:41.813000-05:00,,United States of America,,"500 North Capitol Street, NW",Suite 210,True,Washington,DC,20001,"{'id': 1171, 'url': 'https://lda.senate.gov/api/v1/registrants/1171/', 'house_registrant_id': 31749, 'name': 'ALPINE GROUP PARTNERS, LLC.', 'description': 'Public relations consulting firm', 'address_1': '500 North Capitol Street, NW', 'address_2': 'Suite 210', 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20001', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'ALISA JANE HESS', 'contact_telephone': '+1 469-371-2535', 'dt_updated': '2024-01-08T13:14:37.707097-05:00'}","{'id': 102035, 'url': 'https://lda.senate.gov/api/v1/clients/102035/', 'client_id': 1004097, 'name': 'DSM NORTH AMERICA', 'general_description': None, 'client_government_entity': False, 'client_self_select': None, 'state': None, 'state_display': None, 'country': '', 'country_display': '* Undetermined', 'ppb_state': None, 'ppb_state_display': None, 'ppb_country': '', 'ppb_country_display': '* Undetermined', 'effective_date': '2007-09-11'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/d787dfc1-4c4b-49fe-b7ba-0db469dcc284/,d787dfc1-4c4b-49fe-b7ba-0db469dcc284,4AY,4th Quarter - Amendment (No Activity),2019,fourth_quarter,4th Quarter (Oct 1 - Dec 31),https://lda.senate.gov/filings/public/filing/d787dfc1-4c4b-49fe-b7ba-0db469dcc284/print/,text/html,10500.00,,,,Marnie A. Prock,2020-01-17T11:26:32.640000-05:00,,United States of America,,"2000 Pennsylvania Avenue, NW",Suite 5300,False,Washington,DC,20006,"{'id': 25317, 'url': 'https://lda.senate.gov/api/v1/registrants/25317/', 'house_registrant_id': 33597, 'name': 'BEST BEST & KRIEGER LLP', 'description': 'Law Firm', 'address_1': '3390 University Avenue', 'address_2': '5th Floor', 'address_3': None, 'address_4': None, 'city': 'Riverside', 'state': 'CA', 'state_display': 'California', 'zip': '92501', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'DANA GLAZER', 'contact_telephone': '+1 202-370-5310', 'dt_updated': '2024-01-22T14:41:51.903850-05:00'}","{'id': 133003, 'url': 'https://lda.senate.gov/api/v1/clients/133003/', 'client_id': 378, 'name': 'TOWN OF YANCEYVILLE', 'general_description': 'municipal government', 'client_government_entity': True, 'client_self_select': None, 'state': 'NC', 'state_display': 'North Carolina', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'NC', 'ppb_state_display': 'North Carolina', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2016-04-28'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/b130fc07-43c9-425b-ab0c-f5cca2b7c0a2/,b130fc07-43c9-425b-ab0c-f5cca2b7c0a2,4AY,4th Quarter - Amendment (No Activity),2019,fourth_quarter,4th Quarter (Oct 1 - Dec 31),https://lda.senate.gov/filings/public/filing/b130fc07-43c9-425b-ab0c-f5cca2b7c0a2/print/,text/html,,,,,"Darrell Conner, Government Affairs Counselor",2020-01-17T14:45:03.200000-05:00,,United States of America,,"1601 K Street, NW",,False,Washington,DC,20006,"{'id': 32098, 'url': 'https://lda.senate.gov/api/v1/registrants/32098/', 'house_registrant_id': 31355, 'name': 'K&L GATES, LLP', 'description': 'Law firm', 'address_1': '1601 K Street, NW', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20006', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'CAROL MICHAELSEN', 'contact_telephone': '+1 202-661-3868', 'dt_updated': '2024-01-24T11:38:27.060076-05:00'}","{'id': 139653, 'url': 'https://lda.senate.gov/api/v1/clients/139653/', 'client_id': 672, 'name': 'TRANSPORTATION INSTITUTE', 'general_description': None, 'client_government_entity': False, 'client_self_select': None, 'state': 'MD', 'state_display': 'Maryland', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': None, 'ppb_state_display': None, 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2007-08-10'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/087341eb-5ac6-4338-864c-a6a9e0853159/,087341eb-5ac6-4338-864c-a6a9e0853159,4AY,4th Quarter - Amendment (No Activity),2019,fourth_quarter,4th Quarter (Oct 1 - Dec 31),https://lda.senate.gov/filings/public/filing/087341eb-5ac6-4338-864c-a6a9e0853159/print/,text/html,,37302.00,b,Method B - Reporting amounts under section 6033(b)(8) of the Internal Revenue Code,Roxanne Huey,2020-01-17T18:10:58.610000-05:00,,United States of America,,50 California St.,Suite 2900,True,San Francisco,CA,94111,"{'id': 400359654, 'url': 'https://lda.senate.gov/api/v1/registrants/400359654/', 'house_registrant_id': 400359654, 'name': 'LOW INCOME INVESTMENT FUND', 'description': 'Community Development Financial Institution, providing capital for low income communities.', 'address_1': '49 Stevenson St., Suite 300', 'address_2': 'Suite 2900', 'address_3': None, 'address_4': None, 'city': 'San Francisco', 'state': 'CA', 'state_display': 'California', 'zip': '94105', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'PAUL WETTERHOLM', 'contact_telephone': '+1 661-301-8995', 'dt_updated': '2024-01-21T12:21:32.525189-05:00'}","{'id': 189551, 'url': 'https://lda.senate.gov/api/v1/clients/189551/', 'client_id': 12, 'name': 'LOW INCOME INVESTMENT FUND', 'general_description': None, 'client_government_entity': False, 'client_self_select': True, 'state': 'CA', 'state_display': 'California', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'CA', 'ppb_state_display': 'California', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2008-12-08'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/1def7d20-de3a-4a86-b82f-20111c992921/,1def7d20-de3a-4a86-b82f-20111c992921,4AY,4th Quarter - Amendment (No Activity),2019,fourth_quarter,4th Quarter (Oct 1 - Dec 31),https://lda.senate.gov/filings/public/filing/1def7d20-de3a-4a86-b82f-20111c992921/print/,text/html,,33651.00,b,Method B - Reporting amounts under section 6033(b)(8) of the Internal Revenue Code,Roxanne Huey,2020-01-17T18:16:09.413000-05:00,,United States of America,,50 California St.,Suite 2900,True,San Francisco,CA,94111,"{'id': 400359654, 'url': 'https://lda.senate.gov/api/v1/registrants/400359654/', 'house_registrant_id': 400359654, 'name': 'LOW INCOME INVESTMENT FUND', 'description': 'Community Development Financial Institution, providing capital for low income communities.', 'address_1': '49 Stevenson St., Suite 300', 'address_2': 'Suite 2900', 'address_3': None, 'address_4': None, 'city': 'San Francisco', 'state': 'CA', 'state_display': 'California', 'zip': '94105', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'PAUL WETTERHOLM', 'contact_telephone': '+1 661-301-8995', 'dt_updated': '2024-01-21T12:21:32.525189-05:00'}","{'id': 189551, 'url': 'https://lda.senate.gov/api/v1/clients/189551/', 'client_id': 12, 'name': 'LOW INCOME INVESTMENT FUND', 'general_description': None, 'client_government_entity': False, 'client_self_select': True, 'state': 'CA', 'state_display': 'California', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'CA', 'ppb_state_display': 'California', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2008-12-08'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/71e08e6f-087a-488f-8c6d-0eba09da9d77/,71e08e6f-087a-488f-8c6d-0eba09da9d77,4AY,4th Quarter - Amendment (No Activity),2019,fourth_quarter,4th Quarter (Oct 1 - Dec 31),https://lda.senate.gov/filings/public/filing/71e08e6f-087a-488f-8c6d-0eba09da9d77/print/,text/html,,,,,Steve Clark,2020-01-20T12:58:38.137000-05:00,,United States of America,,"1101 K Street, NW",Suite 800,False,Washington,DC,20005,"{'id': 76992, 'url': 'https://lda.senate.gov/api/v1/registrants/76992/', 'house_registrant_id': 36118, 'name': 'CGCN GROUP, LLC', 'description': 'Public Affairs Consultants', 'address_1': '1307 New York Ave., NW Suite 600', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20005', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'STEVE CLARK', 'contact_telephone': '+1 202-628-0028', 'dt_updated': '2024-01-15T14:09:54.195326-05:00'}","{'id': 169802, 'url': 'https://lda.senate.gov/api/v1/clients/169802/', 'client_id': 1003174, 'name': 'HUNTSMAN CORPORATION', 'general_description': 'Manufacturer and marketer of chemical products.', 'client_government_entity': False, 'client_self_select': None, 'state': 'TX', 'state_display': 'Texas', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'TX', 'ppb_state_display': 'Texas', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2018-02-26'}",[],[],[],[]
